word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,freq
scrimmage,0,0,0,0,0,1,0,0,1,0,1
hurrah,0,0,0,0,1,0,1,0,0,0,1
ancestral,0,0,0,0,0,0,0,0,0,1,1
maximum,0,0,0,0,0,0,1,0,0,0,1
crystal,0,0,0,0,0,0,1,0,0,0,1
vestibule,0,0,0,0,0,0,0,0,0,0,1
veterinarian,0,0,0,0,0,0,0,0,0,0,1
anew,0,0,0,0,0,0,0,0,0,0,1
emotional,0,0,0,0,0,0,0,0,0,0,1
emir,0,0,0,0,0,0,1,0,0,0,1
emit,0,0,0,0,0,0,0,0,0,0,1
unsweetened,0,0,0,0,0,0,0,0,0,0,1
cannibalism,0,0,1,0,0,1,0,0,0,0,1
stranded,0,0,0,0,0,1,0,0,0,0,1
aorta,0,0,0,0,0,0,0,0,0,0,1
inclusive,0,0,0,0,0,0,1,0,0,0,1
locust,0,0,0,1,0,1,0,0,0,0,1
abstract,0,0,0,0,0,0,0,0,0,0,1
wretched,0,0,1,0,0,1,0,1,0,0,1
muscular,0,0,0,0,0,0,1,0,0,0,1
evidence,0,0,0,0,0,0,0,0,0,0,1
manure,0,0,1,0,0,1,0,0,0,0,1
postscript,0,0,0,0,0,0,0,0,0,0,1
expertise,0,0,0,0,0,0,1,0,0,1,1
prayer,0,0,0,0,0,0,0,0,0,0,1
face,0,0,0,0,0,0,0,0,0,0,1
mold,0,0,0,0,0,0,0,0,0,0,1
archive,0,0,0,0,0,0,0,0,0,0,1
physical,0,0,0,0,0,0,0,0,0,0,1
write,0,0,0,0,0,0,0,0,0,0,1
encrypt,0,0,0,0,0,0,0,0,0,0,1
dying,1,0,1,1,0,1,0,1,0,0,1
oboe,0,0,0,0,0,0,0,0,0,0,1
reality,0,0,0,0,0,0,0,0,0,0,1
falsely,0,0,0,0,0,1,0,0,0,0,1
holding,0,0,0,0,0,0,0,0,0,0,1
test,0,0,0,0,0,0,0,0,0,0,1
unwilling,0,0,0,0,0,0,0,0,0,0,1
frolic,0,0,0,0,1,0,1,0,0,0,1
shrink,0,0,0,1,0,1,0,1,0,0,1
heyday,0,1,0,0,1,0,1,0,0,1,1
salad,0,0,0,0,0,0,0,0,0,0,1
truncate,0,0,0,0,0,0,0,0,0,0,1
sprawl,0,0,0,0,0,0,0,0,0,0,1
stutter,0,0,0,0,0,0,0,0,0,0,1
mechanical,0,0,0,0,0,0,0,0,0,0,1
convincing,0,0,0,0,0,0,0,0,0,1,1
polite,0,0,0,0,0,0,1,0,0,0,1
improvisation,0,0,0,0,0,0,0,0,1,0,1
concurrent,0,0,0,0,0,0,0,0,0,0,1
occasion,0,0,0,0,0,0,0,0,0,0,1
perchance,0,0,0,0,0,0,0,0,1,0,1
omega,0,0,0,0,0,0,0,0,0,0,1
chairperson,0,0,0,0,0,0,0,0,0,0,1
telescopic,0,0,0,0,0,0,0,0,0,0,1
interval,0,0,0,0,0,0,0,0,0,0,1
affidavit,0,0,0,0,0,0,0,0,0,0,1
cohesion,0,0,0,0,0,0,0,0,0,1,1
accolade,0,1,0,0,1,0,1,0,1,1,1
classmate,0,0,0,0,0,0,0,0,0,0,1
snipe,0,0,0,0,0,0,0,0,0,0,1
stethoscope,0,0,0,0,0,0,0,0,0,0,1
precedent,0,0,0,0,0,0,0,0,0,0,1
igloo,0,0,0,0,0,0,0,0,0,0,1
impulse,0,0,0,0,0,0,0,0,0,0,1
bolus,0,0,0,0,0,0,0,0,0,0,1
diplomacy,0,1,0,0,0,0,1,0,0,1,1
dance,0,0,0,0,1,0,1,0,0,1,1
consul,0,0,0,0,0,0,0,0,0,1,1
fulcrum,0,0,0,0,0,0,0,0,0,0,1
fabricated,0,0,0,0,0,0,0,0,0,0,1
selection,0,0,0,0,0,0,0,0,0,0,1
grateful,0,0,0,0,0,0,1,0,0,0,1
battle,1,0,0,0,0,1,0,0,0,0,1
recluse,0,0,0,0,0,0,0,0,0,0,1
suction,0,0,0,0,0,0,0,0,0,0,1
tenable,0,0,0,0,0,0,1,0,0,0,1
idealism,0,0,0,0,0,0,1,0,0,0,1
devotee,0,0,0,0,0,0,0,0,0,0,1
zone,0,0,0,0,0,0,0,0,0,0,1
mallet,0,0,0,0,0,0,0,0,0,0,1
flask,0,0,0,0,0,0,0,0,0,0,1
pretense,0,0,0,0,0,1,0,0,0,0,1
godless,1,0,0,0,0,1,0,0,0,0,1
flash,0,0,0,0,0,0,0,0,0,0,1
aristocratic,0,0,0,0,0,0,1,0,0,0,1
compensate,0,1,0,0,1,0,1,0,1,1,1
dissatisfied,0,0,0,0,0,0,0,0,0,0,1
glad,0,1,0,0,1,0,1,0,0,0,1
rhythm,0,0,0,0,0,0,1,0,0,0,1
terror,0,0,0,1,0,1,0,0,0,0,1
idealist,0,0,0,0,0,0,0,0,0,0,1
disapproved,1,0,0,0,0,1,0,1,0,0,1
periphery,0,0,0,0,0,0,0,0,0,0,1
brown,0,0,0,0,0,0,0,0,0,0,1
predicate,0,0,0,0,0,0,0,0,0,0,1
protective,0,0,0,0,0,0,1,0,0,0,1
orthogonal,0,0,0,0,0,0,0,0,0,0,1
terminate,0,0,0,0,0,0,0,1,0,0,1
parable,0,0,0,0,0,0,0,0,0,0,1
seemingly,0,0,0,0,0,0,0,0,0,0,1
liability,0,0,0,0,0,0,0,0,0,0,1
anonymous,0,0,0,0,0,1,0,0,0,0,1
kitten,0,0,0,0,1,0,1,0,0,1,1
forgiving,0,0,0,0,0,0,1,0,0,1,1
blast,1,0,0,1,0,1,0,0,1,0,1
feeble,0,0,0,0,0,1,0,1,0,0,1
explanatory,0,0,0,0,0,0,0,0,0,0,1
fortnightly,0,0,0,0,0,0,0,0,0,0,1
tooling,0,0,0,0,0,0,0,0,0,0,1
monogamy,0,0,0,0,0,0,0,0,0,1,1
prophylactic,0,1,0,0,0,0,1,0,0,1,1
irreducible,0,0,0,0,0,0,1,0,0,0,1
fragile,0,0,0,1,0,1,0,1,0,0,1
gun,1,0,0,1,0,1,0,0,0,0,1
gum,0,0,0,0,0,0,0,0,0,0,1
ox,0,0,0,0,0,0,0,0,0,0,1
discrete,0,0,0,0,0,0,0,0,0,0,1
gut,0,0,1,0,0,0,0,0,0,0,1
guy,0,0,0,0,0,0,0,0,0,0,1
disqualify,0,0,0,0,0,1,0,1,0,0,1
conglomeration,0,0,0,0,0,0,0,0,0,0,1
diarrhoea,0,0,1,0,0,0,0,0,0,0,1
greenhouse,0,0,0,0,0,0,0,0,0,0,1
possibility,0,1,0,0,0,0,0,0,0,0,1
distasteful,0,0,1,0,0,1,0,0,0,0,1
plummet,0,0,0,1,0,1,0,0,0,0,1
legalized,1,0,0,1,1,0,1,0,0,1,1
regret,0,0,0,0,0,1,0,1,0,0,1
restrain,1,0,0,1,0,1,0,0,0,0,1
rouge,0,0,0,0,0,0,0,0,0,0,1
discover,0,0,0,0,0,0,0,0,0,0,1
affiliation,0,0,0,0,0,0,0,0,0,0,1
thinker,0,0,0,0,0,0,1,0,0,0,1
cost,0,0,0,0,0,0,0,0,0,0,1
mayor,0,0,0,0,0,0,1,0,0,0,1
scarcity,1,0,0,1,0,1,0,1,0,0,1
perplexity,0,0,0,0,0,1,0,1,0,0,1
helpless,0,0,0,1,0,1,0,1,0,0,1
tempest,1,1,0,1,0,1,0,1,1,0,1
cosy,0,0,0,0,0,0,1,0,0,0,1
cargo,0,0,0,0,0,0,0,0,0,0,1
curse,1,0,1,1,0,1,0,1,0,0,1
continence,0,0,0,0,0,0,0,0,0,0,1
heaviness,0,0,0,0,0,0,0,0,0,0,1
assistance,0,0,0,0,0,0,1,0,0,0,1
foregoing,0,0,0,0,0,0,1,0,0,0,1
havoc,1,0,0,1,0,1,0,0,0,0,1
uniform,0,0,0,0,0,0,0,0,0,0,1
inert,0,0,0,0,0,1,0,0,0,0,1
appeal,0,1,0,0,0,0,0,0,0,0,1
alertness,0,1,0,1,0,0,1,0,1,0,1
paradoxical,0,0,0,0,0,0,0,0,0,0,1
collateral,0,0,0,0,0,0,0,0,0,1,1
predicting,0,0,0,0,0,0,0,0,0,0,1
explosion,0,0,0,1,0,1,0,0,1,0,1
camisole,0,0,0,0,0,0,0,0,0,0,1
chicane,0,1,0,0,0,1,0,0,1,1,1
muslin,0,0,0,0,0,0,0,0,0,0,1
inauguration,0,1,0,0,1,0,1,0,0,1,1
widow,0,0,0,0,0,0,0,1,0,0,1
unregulated,0,0,0,0,0,0,0,0,0,0,1
gawk,0,0,0,0,0,0,0,0,1,0,1
jester,0,0,0,0,0,0,0,0,0,0,1
disclaim,1,0,1,0,0,1,0,0,0,1,1
coloring,0,0,0,0,0,0,0,0,0,0,1
lustrous,0,0,0,0,0,0,1,0,0,0,1
rubbers,0,0,0,0,0,0,0,0,0,0,1
apache,0,0,0,1,0,1,0,0,0,0,1
gorge,0,0,1,0,0,1,0,0,0,0,1
combatant,1,0,0,1,0,1,0,0,0,0,1
sieve,0,0,0,0,0,0,0,0,0,0,1
teacher,0,0,0,0,0,0,1,0,0,1,1
change,0,0,0,1,0,0,0,0,0,0,1
buck,0,0,0,1,0,1,1,0,1,0,1
merriment,0,0,0,0,1,0,1,0,1,0,1
exemption,0,0,0,0,0,0,1,0,0,0,1
squeamish,0,0,1,1,0,1,0,0,0,0,1
precursor,0,1,0,0,0,0,0,0,0,0,1
petitioner,0,0,0,0,0,0,0,0,0,0,1
detonate,0,0,0,1,0,1,0,0,1,0,1
burdensome,0,0,0,1,0,1,0,1,0,0,1
pictorial,0,0,0,0,0,0,0,0,0,0,1
patriotic,0,0,0,0,0,0,0,0,0,0,1
locomotion,0,0,0,0,0,0,0,0,0,0,1
pillow,0,0,0,0,0,0,1,0,0,0,1
sewer,0,0,1,0,0,0,0,0,0,0,1
inference,0,0,0,0,0,0,0,0,0,0,1
extra,0,0,0,0,0,0,1,0,0,0,1
lending,0,0,0,0,0,0,0,0,0,0,1
committal,0,0,0,0,0,1,0,1,0,0,1
sign,0,0,0,0,0,0,0,0,0,0,1
paragon,0,1,0,0,1,0,1,0,0,1,1
marked,0,0,0,0,0,0,1,0,0,0,1
bullock,0,0,0,0,0,0,0,0,0,0,1
uphill,0,1,0,1,0,1,1,0,0,0,1
tartan,0,0,0,0,0,0,0,0,0,0,1
memorable,0,0,0,0,1,0,1,0,1,1,1
atrocious,1,0,1,0,0,1,0,0,0,0,1
rarely,0,0,0,0,0,0,0,0,0,0,1
market,0,0,0,0,0,0,0,0,0,0,1
stereoscopic,0,0,0,0,0,0,0,0,0,0,1
prove,0,0,0,0,0,0,1,0,0,0,1
senile,0,0,0,1,0,1,0,1,0,0,1
headstone,0,0,0,0,0,0,0,0,0,0,1
captivate,0,1,0,0,1,0,1,0,1,1,1
prompting,0,0,0,0,0,0,0,0,0,0,1
centrality,0,0,0,0,0,0,0,0,0,0,1
coalesce,0,0,0,0,0,0,0,0,0,1,1
wonderfully,0,0,0,0,1,0,1,0,1,0,1
slough,0,0,0,0,0,1,0,0,0,0,1
ripening,0,0,0,0,0,0,0,0,0,0,1
obsolescence,0,0,0,0,0,0,0,0,0,0,1
menstrual,0,0,0,0,0,0,0,0,0,0,1
rainfall,0,0,0,0,0,0,0,0,0,0,1
commissioner,0,0,0,0,0,0,0,0,0,0,1
club,0,0,0,0,0,0,0,0,0,0,1
repentance,0,0,0,0,0,0,0,0,0,0,1
envelope,0,0,0,0,0,0,0,0,0,0,1
symptomatic,0,0,0,0,0,0,0,0,0,0,1
conspire,0,0,0,1,0,1,0,0,0,0,1
velvet,0,0,0,0,0,0,1,0,0,0,1
dermatologist,0,0,0,0,0,0,0,0,0,1,1
misconception,1,0,1,1,0,1,0,0,0,0,1
logarithm,0,0,0,0,0,0,0,0,0,0,1
tubule,0,0,0,0,0,0,0,0,0,0,1
instructional,0,0,0,0,0,0,0,0,0,0,1
catechism,0,0,1,0,0,0,0,0,0,0,1
indescribable,0,0,0,0,0,0,0,0,0,0,1
car,0,0,0,0,0,0,0,0,0,0,1
cap,0,1,0,0,0,0,0,0,0,1,1
cat,0,0,0,0,0,0,0,0,0,0,1
purge,0,0,0,1,0,1,0,0,0,0,1
innuendo,0,0,0,0,0,0,0,0,0,0,1
cam,0,0,0,0,0,0,0,0,0,0,1
disinfection,0,0,0,0,0,0,1,0,0,0,1
cab,0,0,0,0,0,0,1,0,0,0,1
pitfall,1,0,1,1,0,1,0,1,1,0,1
cad,1,0,1,0,0,1,0,0,0,0,1
preface,0,0,0,0,0,0,0,0,0,0,1
heart,0,0,0,0,0,0,0,0,0,0,1
grassy,0,0,0,0,0,0,0,0,0,0,1
parasite,0,0,1,1,0,1,0,0,0,0,1
attribute,0,0,0,0,0,0,0,0,0,0,1
chip,0,0,0,0,0,0,0,0,0,0,1
chit,0,0,0,0,0,0,0,0,0,0,1
bridesmaid,0,0,0,0,1,0,1,0,0,1,1
abort,0,0,0,0,0,1,0,0,0,0,1
purity,0,0,0,0,0,0,1,0,1,0,1
chic,0,0,0,0,0,0,0,0,0,0,1
clothing,0,0,0,0,0,0,0,0,0,0,1
airplane,0,0,0,0,0,0,0,0,0,0,1
restitution,1,0,0,0,0,0,1,0,0,0,1
unwavering,0,0,0,0,0,0,1,0,0,1,1
productive,0,0,0,0,0,0,1,0,0,0,1
bankrupt,0,0,0,1,0,1,0,1,0,0,1
fuming,1,0,0,0,0,1,0,0,0,0,1
discussion,0,0,0,0,0,0,1,0,0,0,1
antagonism,1,0,0,0,0,1,0,0,0,0,1
unwritten,0,0,0,0,0,0,0,0,0,0,1
testament,0,1,0,0,0,0,0,0,0,1,1
freezer,0,0,0,0,0,0,0,0,0,0,1
nihilism,0,0,0,0,0,1,0,0,0,0,1
lounge,0,0,0,0,0,1,0,0,0,0,1
beat,0,0,0,0,0,0,0,0,0,0,1
flank,0,0,0,0,0,0,0,0,0,0,1
criterion,0,0,0,0,0,0,0,0,0,0,1
gaping,0,0,0,0,0,0,0,0,0,0,1
dominance,0,0,0,0,0,0,0,0,0,0,1
crucifix,0,0,0,0,0,0,0,0,0,0,1
product,0,0,0,0,0,0,0,0,0,0,1
ductile,0,0,0,0,0,0,0,0,0,0,1
substructure,0,0,0,0,0,0,0,0,0,0,1
staircase,0,0,0,0,0,0,0,0,0,0,1
peerless,0,0,0,0,0,0,1,0,0,0,1
dampened,0,0,0,0,0,0,0,0,0,0,1
dive,0,0,0,0,0,0,0,0,0,0,1
unobtrusive,0,0,0,0,0,0,0,0,0,0,1
brazen,1,0,0,0,0,1,0,0,0,0,1
produce,0,0,0,0,0,0,0,0,0,0,1
pave,0,0,0,0,0,0,0,0,0,0,1
drastic,0,0,0,0,0,0,0,0,0,0,1
nomination,0,0,0,0,0,0,1,0,0,0,1
annotation,0,0,0,0,0,0,0,0,0,0,1
antiquarian,0,0,0,0,0,0,0,0,0,0,1
remember,0,0,0,0,0,0,0,0,0,0,1
priestly,0,0,0,0,0,0,1,0,0,0,1
corona,0,0,0,0,0,0,0,0,0,0,1
meddle,1,0,0,0,0,1,0,0,0,0,1
beehive,0,0,0,0,0,0,0,0,0,0,1
offend,1,0,1,0,0,1,0,0,0,0,1
fireball,0,0,0,0,0,0,1,0,0,0,1
perfection,0,1,0,0,1,0,1,0,1,1,1
nonpayment,0,0,0,0,0,0,0,0,0,0,1
forfeit,1,0,0,0,0,1,0,1,0,0,1
soc,0,0,0,0,0,0,0,0,0,0,1
utilize,0,0,0,0,0,0,0,0,0,0,1
aiding,0,0,0,0,0,0,1,0,0,0,1
brain,0,0,0,0,0,0,0,0,0,0,1
stile,0,0,0,0,0,0,0,0,0,0,1
genteel,0,0,0,0,0,0,1,0,0,0,1
stayed,0,0,0,0,0,0,0,0,0,0,1
statistical,0,0,0,0,0,0,0,0,0,1,1
cold,0,0,0,0,0,1,0,0,0,0,1
braid,0,0,0,0,0,0,0,0,0,0,1
culmination,0,0,0,0,0,0,1,0,0,0,1
unlucky,1,0,1,1,0,1,0,1,0,0,1
tending,0,0,0,0,0,0,0,0,0,0,1
rosette,0,0,0,0,0,0,0,0,0,0,1
acknowledge,0,0,0,0,0,0,0,0,0,0,1
willow,0,0,0,0,0,0,0,0,0,0,1
wring,1,0,0,0,0,0,0,0,0,0,1
vicinity,0,0,0,0,0,0,0,0,0,0,1
immortality,0,1,0,0,0,0,0,0,0,0,1
portraiture,0,0,0,0,0,0,0,0,0,0,1
artisan,0,0,0,0,0,0,1,0,0,0,1
dreadfully,0,0,1,1,0,1,0,1,1,0,1
atonement,0,0,0,0,0,0,1,0,0,0,1
tiara,0,0,0,0,0,0,0,0,0,0,1
inefficiency,0,0,1,0,0,1,0,1,0,0,1
chattering,0,0,0,0,0,0,1,0,0,0,1
correspondence,0,1,0,0,0,0,1,0,0,0,1
centenary,0,0,0,0,0,0,0,0,0,0,1
nought,0,0,0,0,0,0,0,0,0,0,1
halt,0,0,0,0,0,0,0,0,0,0,1
disparate,0,0,0,0,0,0,0,0,0,0,1
fling,0,0,0,0,0,0,0,0,0,0,1
nod,0,0,0,0,0,0,0,0,0,0,1
lumbering,0,0,0,0,0,1,0,0,0,0,1
rake,0,0,0,0,0,0,0,0,0,0,1
solubility,0,0,0,0,0,0,0,0,0,0,1
projectiles,0,0,0,1,0,0,0,0,0,0,1
flint,0,0,0,0,0,0,0,0,0,0,1
half,0,0,0,0,0,0,0,0,0,0,1
courtship,0,1,0,0,1,0,1,0,0,1,1
prick,1,0,1,1,0,1,0,0,1,0,1
discuss,0,0,0,0,0,0,0,0,0,0,1
galloping,0,0,0,0,0,0,0,0,0,0,1
barrow,0,0,1,0,0,0,0,0,0,0,1
lineage,0,0,0,0,0,0,0,0,0,0,1
susceptibility,0,0,0,0,0,0,0,0,0,0,1
inversion,0,0,0,0,0,0,0,0,0,0,1
calipers,0,0,0,0,0,0,0,0,0,0,1
respectable,0,0,0,0,0,0,1,0,0,1,1
servant,0,0,0,0,0,1,0,0,0,1,1
drop,0,0,0,0,0,0,0,0,0,0,1
redundancy,0,0,0,0,0,0,0,0,0,0,1
goat,0,0,0,0,0,0,0,0,0,0,1
kern,0,0,0,0,0,1,0,0,0,0,1
naturalization,0,0,0,0,0,0,0,0,0,0,1
theologian,0,0,0,0,0,0,0,0,0,0,1
unloaded,0,0,0,0,0,0,0,0,0,0,1
domain,0,0,0,0,0,0,0,0,0,0,1
vowel,0,0,0,0,0,0,0,0,0,0,1
grouse,0,0,0,0,0,0,0,0,0,0,1
cairn,0,0,0,0,0,0,0,0,0,0,1
whisky,0,0,0,0,0,1,0,0,0,0,1
lieu,0,0,0,0,0,0,0,0,0,0,1
hurried,0,1,0,0,0,1,0,0,0,0,1
goose,0,0,0,0,0,0,0,0,0,0,1
wrap,0,0,0,0,0,0,0,0,0,0,1
supplant,0,0,0,0,0,0,0,0,0,0,1
year,0,0,0,0,0,0,0,0,0,0,1
counteract,0,0,0,0,0,0,0,0,0,0,1
summon,0,0,0,0,0,0,0,0,0,0,1
amusement,0,0,0,0,1,0,1,0,0,0,1
album,0,0,0,0,0,0,0,0,0,0,1
accomplish,0,0,0,0,1,0,1,0,0,0,1
space,0,0,0,0,0,0,0,0,0,0,1
irony,0,0,0,0,0,0,0,0,0,0,1
immigrant,0,0,0,1,0,0,0,0,0,0,1
thirst,0,1,0,0,0,0,0,1,1,0,1
hastily,0,0,0,0,0,0,0,0,0,0,1
increase,0,0,0,0,0,0,1,0,0,0,1
opener,0,0,0,0,0,0,0,0,0,0,1
showy,0,0,0,0,0,1,0,0,0,0,1
rational,0,0,0,0,0,0,1,0,0,1,1
epistle,0,0,0,0,0,0,0,0,0,0,1
ruinous,1,0,1,1,0,1,0,1,0,0,1
receiving,0,1,0,0,1,0,1,0,1,0,1
viable,0,0,0,0,0,0,0,0,0,0,1
pod,0,0,0,0,0,0,0,0,0,0,1
insular,0,0,0,0,0,0,0,0,0,0,1
older,0,0,0,0,0,0,0,1,0,0,1
divergence,0,0,0,0,0,0,0,0,0,0,1
cart,0,0,0,0,0,0,0,0,0,0,1
diagnostic,0,0,0,0,0,0,0,0,0,0,1
quart,0,0,0,0,0,0,0,0,0,0,1
rebel,1,0,0,1,0,1,0,0,0,0,1
repurchase,0,0,0,0,0,0,0,0,0,0,1
obligation,0,0,0,0,0,0,0,0,0,0,1
ominous,0,1,0,1,0,1,0,0,0,0,1
marine,0,0,0,0,0,0,0,0,0,1,1
inevitable,0,0,0,0,0,0,0,0,0,0,1
card,0,0,0,0,0,0,0,0,0,0,1
care,0,0,0,0,0,0,0,0,0,0,1
vestige,0,0,0,0,0,0,0,0,0,0,1
reflect,0,0,0,0,0,0,0,0,0,0,1
homily,0,0,0,0,0,0,0,0,0,0,1
contemplation,0,0,0,0,0,0,1,0,0,0,1
textbook,0,0,0,0,0,0,0,0,0,0,1
deprivation,1,0,1,1,0,1,0,1,0,0,1
transition,0,0,0,0,0,0,0,0,0,0,1
clarion,0,0,0,0,0,0,0,0,0,0,1
honest,1,0,1,1,1,0,1,1,0,1,1
indomitable,0,0,0,1,0,0,1,0,0,0,1
tangled,0,0,0,0,0,1,0,0,0,0,1
invitation,0,1,0,0,0,0,1,0,0,0,1
outcry,1,0,0,1,0,1,0,0,1,0,1
profess,0,0,0,0,0,0,0,0,0,0,1
suffice,0,0,0,0,0,0,0,0,0,0,1
blind,0,0,0,0,0,1,0,0,0,0,1
initial,0,0,0,0,0,0,0,0,0,0,1
shears,0,0,0,0,0,0,0,0,0,0,1
striking,0,0,0,0,0,0,1,0,0,0,1
jealousy,1,0,1,1,0,1,0,1,0,0,1
municipality,0,0,0,0,0,0,0,0,0,0,1
indecent,0,0,1,0,0,1,0,0,0,0,1
blink,0,0,0,0,0,0,0,0,0,0,1
untrue,0,0,0,0,0,1,0,0,0,0,1
directly,0,0,0,0,0,0,0,0,0,0,1
invasion,1,0,0,0,0,1,0,0,0,0,1
impossible,0,0,0,0,0,1,0,1,0,0,1
message,0,0,0,0,0,0,0,0,0,0,1
drove,0,0,0,0,0,0,0,0,0,0,1
angular,0,0,0,0,0,0,0,0,0,0,1
zap,0,0,0,0,0,0,0,0,0,0,1
size,0,0,0,0,0,0,0,0,0,0,1
sheep,0,0,0,0,0,0,0,0,0,0,1
sheer,0,0,0,0,0,0,0,0,0,0,1
sheet,0,0,0,0,0,0,0,0,0,0,1
silent,0,0,0,0,0,0,0,0,0,0,1
categorical,0,0,0,0,0,0,1,0,0,0,1
breed,0,0,0,0,0,0,0,0,0,0,1
callous,1,0,1,0,0,1,0,0,0,0,1
traction,0,0,0,0,0,0,0,0,0,0,1
checker,0,0,0,0,0,0,0,0,0,0,1
tragic,0,0,0,0,0,1,0,0,0,0,1
carousel,0,0,0,0,0,0,0,0,0,0,1
puddle,0,0,0,0,0,0,0,0,0,0,1
friend,0,0,0,0,1,0,1,0,0,1,1
larder,0,0,0,0,0,0,0,0,0,0,1
nutrition,0,0,0,0,0,0,0,0,0,0,1
pomp,0,0,0,0,0,1,0,0,0,0,1
courier,0,0,0,0,0,0,0,0,0,1,1
uninformed,0,0,0,0,0,1,0,0,0,0,1
asymmetric,0,0,0,0,0,0,0,0,0,0,1
brains,0,0,0,0,0,0,1,0,0,0,1
expanse,0,0,0,0,0,0,0,0,0,0,1
flowery,0,0,0,0,0,0,1,0,0,0,1
punishment,1,0,1,1,0,1,0,0,0,0,1
quad,0,0,0,0,0,0,0,0,0,0,1
peck,0,0,0,0,0,0,1,0,0,0,1
heretical,0,0,0,0,0,0,0,0,0,0,1
greenwood,0,0,0,0,0,0,0,0,0,0,1
television,0,0,0,0,0,0,0,0,0,0,1
rugged,0,0,0,0,0,1,0,0,0,0,1
accordance,0,0,0,0,0,0,0,0,0,0,1
recruit,0,0,0,0,0,0,0,0,0,0,1
optimism,0,1,0,0,1,0,1,0,1,1,1
discernment,0,0,0,0,0,0,0,0,0,0,1
optimist,0,0,0,0,0,0,1,0,0,1,1
gobble,0,0,0,0,0,0,0,0,0,0,1
extinguish,1,0,0,0,0,1,0,0,0,0,1
yesteryear,0,0,0,0,0,0,0,0,0,0,1
profuse,0,0,0,0,0,0,1,0,0,0,1
decompose,0,0,1,0,0,0,0,0,0,0,1
troublesome,1,0,0,1,0,1,0,0,0,0,1
contentious,1,0,1,1,0,1,0,0,0,0,1
angel,0,1,0,0,1,0,1,0,1,1,1
grotto,0,0,0,0,0,0,0,0,0,0,1
craig,0,0,0,0,0,0,0,0,0,0,1
correction,0,0,0,0,0,1,0,0,0,0,1
premier,0,0,0,0,0,0,1,0,0,0,1
punctually,0,0,0,0,0,0,0,0,0,0,1
slap,1,0,0,0,0,1,0,0,1,0,1
slam,1,0,0,1,0,1,0,0,1,0,1
posited,0,0,0,0,0,0,0,0,0,0,1
distorted,0,0,1,0,0,1,0,0,0,0,1
anger,1,0,0,0,0,1,0,0,0,0,1
slag,0,0,0,0,0,1,0,0,0,0,1
breakfast,0,0,0,0,0,0,1,0,0,0,1
slab,0,0,0,0,0,0,0,0,0,0,1
publicity,0,0,0,0,0,0,0,0,0,0,1
lumpy,0,0,1,0,0,1,0,0,0,0,1
offering,0,0,0,0,0,0,0,0,0,1,1
undercurrent,0,0,0,0,0,0,0,0,0,0,1
veteran,0,0,0,0,0,0,1,0,0,1,1
rook,1,0,1,0,0,1,0,0,0,0,1
snout,0,0,0,0,0,0,0,0,0,0,1
equipment,0,0,0,0,0,0,0,0,0,0,1
nuances,0,0,0,0,0,0,0,0,0,0,1
roster,0,0,0,0,0,0,0,0,0,0,1
siesta,0,0,0,0,0,0,0,0,0,0,1
objective,0,1,0,0,0,0,1,0,0,1,1
negligible,0,0,0,0,0,0,0,0,0,0,1
impairment,0,0,0,0,0,1,0,0,0,0,1
begin,0,0,0,0,0,0,0,0,0,0,1
mountaineer,0,0,0,0,0,0,0,0,0,0,1
oppressive,1,0,1,1,0,1,0,1,0,0,1
attractiveness,0,0,0,0,0,0,1,0,0,0,1
price,0,0,0,0,0,0,0,0,0,0,1
neatly,0,0,0,0,0,0,1,0,0,0,1
algebraic,0,0,0,0,0,0,0,0,0,0,1
landing,0,0,0,0,0,0,0,0,0,0,1
rationale,0,0,0,0,0,0,0,0,0,0,1
successive,0,0,0,0,0,0,0,0,0,0,1
palate,0,0,0,0,0,0,0,0,0,0,1
pedigree,0,0,0,0,0,0,1,0,0,1,1
feminine,0,0,0,0,0,0,0,0,0,0,1
dream,0,0,0,0,0,0,0,0,0,0,1
steady,0,0,0,0,0,0,0,0,1,1,1
tooth,0,0,0,0,0,0,0,0,0,0,1
sunset,0,1,0,0,0,0,1,0,0,0,1
pattern,0,0,0,0,0,0,0,0,0,0,1
perfumed,0,0,0,0,0,0,0,0,0,0,1
dispersed,0,0,0,0,0,0,0,0,0,0,1
duplication,0,0,0,0,0,0,0,0,0,0,1
typically,0,0,0,0,0,0,0,0,0,0,1
filing,0,0,0,0,0,0,0,0,0,0,1
nebula,0,0,0,0,0,0,0,0,0,0,1
foaming,0,0,0,0,0,0,0,0,0,0,1
startle,0,0,0,1,0,1,0,0,1,0,1
german,0,0,0,0,0,0,0,0,0,0,1
brunt,1,0,0,0,0,1,0,0,0,0,1
tonnage,0,0,0,0,0,0,0,0,0,0,1
ocarina,0,0,0,0,0,0,0,0,0,0,1
geography,0,0,0,0,0,0,0,0,0,0,1
gnat,0,0,0,0,0,0,0,0,0,0,1
snack,0,0,0,0,0,0,0,0,0,0,1
ratio,0,0,0,0,0,0,0,0,0,0,1
stair,0,0,0,0,0,0,0,0,0,0,1
title,0,0,0,0,0,0,1,0,0,1,1
proclamation,0,0,0,0,0,0,0,0,0,0,1
productivity,0,0,0,0,0,0,1,0,0,0,1
proportion,0,0,0,0,0,0,0,0,0,0,1
jolt,0,0,0,0,0,0,0,0,1,0,1
texture,0,0,0,0,0,0,0,0,0,0,1
